datetime,open,high,low,close,volume
2025-06-04 10:00:00,105825.31,106000.0,105766.35,105953.05,100.50818
2025-06-04 10:15:00,105953.04,105966.56,105734.34,105734.34,89.6897
2025-06-04 10:30:00,105734.34,105760.52,105672.01,105756.04,98.70284
2025-06-04 10:45:00,105756.04,105756.05,105650.96,105705.13,102.05477
2025-06-04 11:00:00,105705.13,105820.04,105643.3,105667.34,380.48506
2025-06-04 11:15:00,105667.33,105686.13,105400.05,105442.78,550.97074
2025-06-04 11:30:00,105442.77,105467.08,105187.8,105224.0,522.19089
2025-06-04 11:45:00,105224.0,105289.4,105080.26,105084.36,658.82441
2025-06-04 12:00:00,105084.36,105157.27,104974.28,105157.26,305.42432
2025-06-04 12:15:00,105157.27,105157.27,104916.79,104949.52,232.36606
2025-06-04 12:30:00,104949.53,105000.0,104794.5,104964.88,197.14085
2025-06-04 12:45:00,104964.89,105084.65,104954.45,105039.19,152.72705
2025-06-04 13:00:00,105039.2,105039.2,104908.0,104917.58,83.06058
2025-06-04 13:15:00,104917.57,105188.0,104881.84,104971.03,92.6639
2025-06-04 13:30:00,104971.02,105272.3,104930.34,105002.72,157.86043
2025-06-04 13:45:00,105002.72,105179.63,104720.0,104761.17,300.06072
2025-06-04 14:00:00,104761.17,104761.17,104179.0,104491.65,731.1679
2025-06-04 14:15:00,104491.65,104688.87,104427.43,104660.0,299.22319
2025-06-04 14:30:00,104659.99,104777.78,104584.82,104734.88,168.0043
2025-06-04 14:45:00,104734.88,105045.79,104660.37,105033.3,247.83671
2025-06-04 15:00:00,105033.3,105174.15,104928.65,105082.4,218.83569
2025-06-04 15:15:00,105082.4,105473.03,105082.4,105410.34,319.65344
2025-06-04 15:30:00,105410.35,105542.0,105328.74,105429.56,226.7268
2025-06-04 15:45:00,105429.57,105509.44,105250.97,105298.27,173.72694
2025-06-04 16:00:00,105298.26,105388.6,105242.72,105242.72,163.20961
2025-06-04 16:15:00,105242.72,105367.93,105124.69,105124.69,153.87639
2025-06-04 16:30:00,105124.69,105315.55,105094.0,105257.95,72.32088
2025-06-04 16:45:00,105257.96,105464.85,105255.42,105445.89,79.45196
2025-06-04 17:00:00,105445.9,105483.14,105306.79,105410.74,62.97678
2025-06-04 17:15:00,105410.74,105415.09,105213.79,105213.8,63.41162
2025-06-04 17:30:00,105213.79,105292.0,105121.0,105132.07,129.58258
2025-06-04 17:45:00,105132.07,105161.74,104963.64,105051.1,143.3609
2025-06-04 18:00:00,105051.11,105300.0,105051.1,105124.79,86.68883
2025-06-04 18:15:00,105124.8,105264.57,105116.62,105166.15,55.8781
2025-06-04 18:30:00,105166.14,105206.31,105084.9,105116.11,95.16662
2025-06-04 18:45:00,105116.12,105122.95,104920.01,104951.54,63.48128
2025-06-04 19:00:00,104951.54,105047.61,104876.26,104894.75,71.508
2025-06-04 19:15:00,104894.75,105027.66,104865.25,104894.27,77.50697
2025-06-04 19:30:00,104894.27,105066.59,104881.01,105066.58,56.70544
2025-06-04 19:45:00,105066.59,105079.99,104905.69,104913.52,76.96816
2025-06-04 20:00:00,104913.52,104959.64,104750.0,104756.61,87.89875
2025-06-04 20:15:00,104756.62,104756.62,104407.16,104681.96,218.10684
2025-06-04 20:30:00,104681.96,104772.64,104579.25,104767.39,76.54828
2025-06-04 20:45:00,104767.39,104767.4,104550.92,104609.87,101.8107
2025-06-04 21:00:00,104609.88,104769.59,104549.83,104769.58,57.99256
2025-06-04 21:15:00,104769.58,104769.59,104605.03,104692.75,49.76826
2025-06-04 21:30:00,104692.76,105015.11,104692.75,104893.1,94.02666
2025-06-04 21:45:00,104893.1,105045.79,104893.1,104930.61,102.42451
2025-06-04 22:00:00,104930.61,104948.77,104773.17,104917.98,61.34226
2025-06-04 22:15:00,104917.98,105034.91,104790.69,104799.89,37.76443
2025-06-04 22:30:00,104799.88,104900.0,104755.17,104867.07,29.62526
2025-06-04 22:45:00,104867.06,104867.07,104744.18,104775.36,30.06364
2025-06-04 23:00:00,104775.37,104864.5,104707.54,104744.36,51.49915
2025-06-04 23:15:00,104744.35,104785.91,104625.15,104664.0,52.32257
2025-06-04 23:30:00,104664.0,104779.99,104625.15,104738.97,37.9705
2025-06-04 23:45:00,104738.97,104776.0,104660.37,104696.86,34.51113
2025-06-05 00:00:00,104696.86,104796.13,104682.33,104768.49,45.9719
2025-06-05 00:15:00,104768.5,104835.11,104651.16,104781.19,64.89151
2025-06-05 00:30:00,104781.2,104958.55,104781.2,104931.01,70.5888
2025-06-05 00:45:00,104931.01,104976.75,104817.71,104976.74,61.20072
2025-06-05 01:00:00,104976.75,105090.84,104968.0,105073.44,62.27061
2025-06-05 01:15:00,105073.44,105155.55,104918.58,104976.75,105.2269
2025-06-05 01:30:00,104976.74,104976.75,104813.66,104858.26,76.98566
2025-06-05 01:45:00,104858.26,104858.27,104697.84,104774.92,44.07924
2025-06-05 02:00:00,104774.92,105000.0,104774.92,104972.03,56.50643
2025-06-05 02:15:00,104972.03,104973.74,104837.2,104901.61,61.45623
2025-06-05 02:30:00,104901.61,105240.84,104901.61,105170.39,140.37529
2025-06-05 02:45:00,105170.39,105218.91,104989.48,104989.48,138.21908
2025-06-05 03:00:00,104989.48,105035.2,104938.76,105000.0,60.49487
2025-06-05 03:15:00,105000.0,105029.65,104880.2,104911.55,46.16979
2025-06-05 03:30:00,104911.55,104980.0,104884.41,104974.7,55.53735
2025-06-05 03:45:00,104974.7,105064.95,104940.39,105047.15,36.56837
2025-06-05 04:00:00,105047.15,105122.54,105032.95,105121.01,51.85795
2025-06-05 04:15:00,105121.01,105199.0,105120.1,105127.15,41.74862
2025-06-05 04:30:00,105127.14,105198.99,105103.76,105182.65,48.83578
2025-06-05 04:45:00,105182.65,105226.14,105163.16,105173.71,40.21375
2025-06-05 05:00:00,105173.72,105189.22,105056.15,105060.82,66.04953
2025-06-05 05:15:00,105060.83,105109.09,104916.31,104921.37,108.81835
2025-06-05 05:30:00,104921.36,104928.17,104720.7,104740.0,206.85119
2025-06-05 05:45:00,104740.01,104740.01,104570.43,104649.23,291.44569
2025-06-05 06:00:00,104649.22,104696.73,104550.0,104599.46,72.86367
2025-06-05 06:15:00,104599.46,104687.91,104518.86,104685.91,81.8869
2025-06-05 06:30:00,104685.9,104685.9,104396.68,104407.0,108.87376
2025-06-05 06:45:00,104407.0,104506.76,104380.0,104452.93,152.74285
2025-06-05 07:00:00,104452.94,104580.83,104424.52,104560.01,90.54495
2025-06-05 07:15:00,104560.01,104636.46,104560.0,104591.46,92.40823
2025-06-05 07:30:00,104591.46,104601.49,104493.63,104544.0,61.43447
2025-06-05 07:45:00,104544.0,104544.0,104450.57,104518.05,77.12041
2025-06-05 08:00:00,104518.05,104660.0,104518.05,104570.66,75.14558
2025-06-05 08:15:00,104570.67,104650.29,104424.52,104623.48,101.41838
2025-06-05 08:30:00,104623.48,104644.14,104571.84,104611.61,57.74073
2025-06-05 08:45:00,104611.61,104681.28,104591.47,104675.36,43.13533
2025-06-05 09:00:00,104675.36,104785.52,104675.35,104745.78,57.78555
2025-06-05 09:15:00,104745.77,104830.85,104743.98,104755.22,96.66069
2025-06-05 09:30:00,104755.23,104815.09,104676.92,104815.08,66.76272
2025-06-05 09:45:00,104815.08,104920.0,104815.08,104900.0,77.4213
2025-06-05 10:00:00,104900.0,104900.01,104822.53,104824.21,39.8041
2025-06-05 10:15:00,104824.22,104834.56,104694.98,104699.91,67.50838
2025-06-05 10:30:00,104699.91,104732.74,104518.86,104571.99,113.3999
2025-06-05 10:45:00,104571.98,104675.17,104517.43,104659.24,84.16885
2025-06-05 11:00:00,104659.25,104693.9,104551.64,104601.26,64.60884
2025-06-05 11:15:00,104601.27,104779.6,104580.19,104765.14,44.58944
2025-06-05 11:30:00,104765.13,104847.11,104765.13,104801.85,39.50477
2025-06-05 11:45:00,104801.85,104847.52,104801.85,104827.8,32.10219
2025-06-05 12:00:00,104827.79,105161.14,104790.69,105104.09,167.184
2025-06-05 12:15:00,105104.09,105480.0,105088.56,105408.74,253.01277
2025-06-05 12:30:00,105408.74,105504.67,105311.52,105439.1,224.38059
2025-06-05 12:45:00,105439.11,105776.99,105396.72,105649.59,385.41566
2025-06-05 13:00:00,105649.6,105909.71,105649.6,105813.83,279.50135
2025-06-05 13:15:00,105813.83,105855.27,105648.21,105683.15,228.60665
2025-06-05 13:30:00,105683.15,105718.88,105323.99,105398.86,242.96576
2025-06-05 13:45:00,105398.86,105398.86,104303.64,104527.0,698.87616
2025-06-05 14:00:00,104527.0,104551.05,104206.0,104274.27,544.15561
2025-06-05 14:15:00,104274.55,104303.06,103900.0,104279.05,585.91716
2025-06-05 14:30:00,104279.06,104651.17,104011.24,104612.0,333.73414
2025-06-05 14:45:00,104612.0,104927.79,104311.11,104639.2,410.34481
2025-06-05 15:00:00,104639.21,104692.41,104333.33,104356.88,167.12096
2025-06-05 15:15:00,104356.88,104864.4,104330.18,104843.98,280.77433
2025-06-05 15:30:00,104843.99,104871.31,104687.77,104743.39,87.89867
2025-06-05 15:45:00,104743.4,104769.38,104521.05,104531.49,177.89525
2025-06-05 16:00:00,104531.5,104598.87,104381.31,104381.32,82.52046
2025-06-05 16:15:00,104381.32,104381.32,103951.5,104036.01,353.55438
2025-06-05 16:30:00,104036.0,104073.04,103700.0,103754.42,470.20524
2025-06-05 16:45:00,103754.42,103907.68,103258.0,103262.53,484.46342
2025-06-05 17:00:00,103262.54,103565.01,103140.0,103410.35,451.0215
2025-06-05 17:15:00,103410.36,103581.4,103337.4,103453.59,187.03934
2025-06-05 17:30:00,103453.59,103453.67,103267.9,103348.84,158.62572
2025-06-05 17:45:00,103348.83,103348.84,103176.6,103240.04,165.86719
2025-06-05 18:00:00,103240.04,103318.69,102709.8,102736.39,674.578
2025-06-05 18:15:00,102736.38,103275.16,102581.56,103275.16,324.77216
2025-06-05 18:30:00,103275.16,103354.56,102806.21,102901.94,248.47539
2025-06-05 18:45:00,102901.94,103175.7,102830.62,103006.05,138.02404
2025-06-05 19:00:00,103006.04,103036.91,102603.83,102634.14,222.46725
2025-06-05 19:15:00,102634.14,102672.66,101596.62,102215.04,1570.03678
2025-06-05 19:30:00,102215.03,102474.84,102151.74,102200.92,315.54868
2025-06-05 19:45:00,102200.92,102200.92,101863.34,101914.77,340.33205
2025-06-05 20:00:00,101914.76,102171.44,101380.0,101618.84,662.22927
2025-06-05 20:15:00,101618.84,101635.39,100948.44,101452.16,913.62285
2025-06-05 20:30:00,101452.16,101500.0,100763.63,100845.93,673.16556
2025-06-05 20:45:00,100845.93,101233.8,100372.26,100483.91,1134.40168
2025-06-05 21:00:00,100483.92,101139.54,100428.0,100489.24,880.1048
2025-06-05 21:15:00,100489.24,101136.37,100480.6,101005.72,395.97508
2025-06-05 21:30:00,101005.72,101658.17,100944.25,101620.32,583.31935
2025-06-05 21:45:00,101620.32,101644.56,101188.87,101542.82,328.71823
2025-06-05 22:00:00,101542.82,101542.83,101029.46,101147.03,282.9145
2025-06-05 22:15:00,101147.02,101371.14,101069.76,101325.85,209.96163
2025-06-05 22:30:00,101325.85,101580.35,101300.0,101534.5,199.54459
2025-06-05 22:45:00,101534.5,101707.77,101464.11,101502.61,257.55161
2025-06-05 23:00:00,101502.61,101723.6,101502.61,101662.42,225.33084
2025-06-05 23:15:00,101662.42,101835.7,101590.02,101787.97,216.48724
2025-06-05 23:30:00,101787.97,101795.68,101520.36,101532.0,146.62916
2025-06-05 23:45:00,101531.99,101643.49,101488.37,101508.68,174.23408
2025-06-06 00:00:00,101508.69,101539.12,101309.26,101309.26,273.70392
2025-06-06 00:15:00,101309.27,101488.38,101095.8,101474.88,309.72343
2025-06-06 00:30:00,101474.88,101786.08,101474.88,101765.24,183.28824
2025-06-06 00:45:00,101765.24,101907.0,101700.04,101900.77,107.6755
2025-06-06 01:00:00,101900.77,101926.82,101806.9,101886.48,89.14617
2025-06-06 01:15:00,101886.48,101938.75,101685.15,101830.61,101.58383
2025-06-06 01:30:00,101830.6,101944.89,101767.44,101919.11,76.4371
2025-06-06 01:45:00,101919.12,101919.12,101681.77,101841.2,111.09205
2025-06-06 02:00:00,101841.19,101852.29,101708.89,101760.01,90.24574
2025-06-06 02:15:00,101760.0,101760.0,101535.61,101641.6,193.46405
2025-06-06 02:30:00,101641.6,101899.92,101601.17,101899.92,152.09061
2025-06-06 02:45:00,101899.92,102208.28,101856.0,102203.52,289.39147
2025-06-06 03:00:00,102203.53,102207.94,102056.23,102138.44,190.35572
2025-06-06 03:15:00,102138.44,102311.15,102138.43,102303.24,234.53211
2025-06-06 03:30:00,102303.25,102478.4,102303.24,102459.39,227.63556
2025-06-06 03:45:00,102459.39,102520.0,102459.39,102493.3,122.05638
2025-06-06 04:00:00,102493.3,102520.0,102387.38,102519.99,137.34663
2025-06-06 04:15:00,102520.0,102606.06,102405.29,102541.56,219.22264
2025-06-06 04:30:00,102541.55,102748.43,102481.91,102730.99,144.15977
2025-06-06 04:45:00,102730.99,102799.23,102720.97,102777.0,92.31566
2025-06-06 05:00:00,102777.01,102900.0,102766.56,102893.99,135.64223
2025-06-06 05:15:00,102894.0,102917.07,102683.22,102737.63,166.20721
2025-06-06 05:30:00,102737.64,102883.73,102702.8,102883.72,77.50743
2025-06-06 05:45:00,102883.72,102954.24,102825.4,102954.24,82.07762
2025-06-06 06:00:00,102954.23,103199.0,102896.1,103190.98,261.07065
2025-06-06 06:15:00,103190.97,103210.06,102916.77,103072.0,139.79087
2025-06-06 06:30:00,103071.99,103208.0,102979.28,102999.99,130.74047
2025-06-06 06:45:00,102999.99,103166.67,102999.99,103160.0,107.08654
2025-06-06 07:00:00,103160.0,103241.27,103159.99,103225.33,110.98532
2025-06-06 07:15:00,103225.32,103468.66,103162.79,103349.11,161.60728
2025-06-06 07:30:00,103349.12,103349.12,103050.9,103155.79,173.20749
2025-06-06 07:45:00,103155.78,103160.71,103103.64,103150.44,139.67487
2025-06-06 08:00:00,103150.44,103366.23,103150.43,103366.22,94.78161
2025-06-06 08:15:00,103366.22,103489.0,103344.82,103402.18,157.23663
2025-06-06 08:30:00,103402.17,103521.73,103376.32,103521.72,125.9664
2025-06-06 08:45:00,103521.73,103589.0,103500.84,103510.25,114.0639
2025-06-06 09:00:00,103510.25,103600.0,103510.24,103600.0,133.23066
2025-06-06 09:15:00,103600.0,103750.0,103566.33,103576.57,188.28302
2025-06-06 09:30:00,103576.57,103738.96,103555.03,103703.31,165.77438
2025-06-06 09:45:00,103703.32,103703.32,103604.23,103643.98,134.284
2025-06-06 10:00:00,103643.99,103780.0,103643.98,103779.77,129.52649
2025-06-06 10:15:00,103779.77,103800.0,103689.25,103713.29,147.87316
2025-06-06 10:30:00,103713.28,103713.29,103553.31,103655.75,228.11252
2025-06-06 10:45:00,103655.75,103711.75,103628.47,103676.25,74.80919
2025-06-06 11:00:00,103676.24,103797.98,103643.78,103797.98,91.21598
2025-06-06 11:15:00,103797.97,103925.21,103767.46,103852.98,160.53483
2025-06-06 11:30:00,103852.99,103883.32,103692.3,103862.37,171.63985
2025-06-06 11:45:00,103862.37,103991.45,103840.19,103927.99,100.8938
2025-06-06 12:00:00,103927.99,104036.93,103927.98,103978.92,247.36692
2025-06-06 12:15:00,103978.92,103978.92,103804.53,103849.52,154.88389
2025-06-06 12:30:00,103849.52,104300.0,103513.7,103689.51,785.81363
2025-06-06 12:45:00,103689.51,103950.59,103689.51,103753.27,194.73936
2025-06-06 13:00:00,103753.26,104050.0,103753.26,103986.79,128.81164
2025-06-06 13:15:00,103986.79,103992.96,103896.67,103923.06,119.6571
2025-06-06 13:30:00,103923.06,104510.2,103883.72,104370.0,440.35068
2025-06-06 13:45:00,104370.01,104529.65,104015.0,104098.84,262.02637
2025-06-06 14:00:00,104098.84,104372.08,104004.83,104336.05,211.83592
2025-06-06 14:15:00,104336.04,104577.74,104278.0,104559.83,233.86901
2025-06-06 14:30:00,104559.84,104784.81,104368.92,104784.81,313.81189
2025-06-06 14:45:00,104784.8,104880.88,104623.04,104776.7,232.20271
2025-06-06 15:00:00,104776.7,105177.55,104674.41,105166.78,480.11052
2025-06-06 15:15:00,105166.78,105333.0,104747.53,104827.11,377.25867
2025-06-06 15:30:00,104827.1,104956.0,104616.12,104696.57,266.04501
2025-06-06 15:45:00,104696.57,105111.0,104696.56,105092.28,211.58901
2025-06-06 16:00:00,105092.28,105130.16,104982.87,105007.93,195.03794
2025-06-06 16:15:00,105007.93,105284.0,104997.13,105071.41,395.46349
2025-06-06 16:30:00,105071.41,105074.43,104835.91,104930.23,332.2197
2025-06-06 16:45:00,104930.23,105089.57,104708.08,104758.27,135.01167
2025-06-06 17:00:00,104758.28,104829.57,104390.18,104511.62,263.85016
2025-06-06 17:15:00,104511.62,104780.21,104475.47,104505.33,185.30633
2025-06-06 17:30:00,104505.33,104645.29,104455.01,104563.53,114.02303
2025-06-06 17:45:00,104563.52,104975.47,104563.52,104922.14,198.52778
2025-06-06 18:00:00,104922.14,104982.38,104655.98,104655.99,87.80441
2025-06-06 18:15:00,104655.99,104674.42,104475.93,104506.99,105.93479
2025-06-06 18:30:00,104506.99,104729.89,104506.99,104647.91,114.98723
2025-06-06 18:45:00,104647.92,104696.51,104477.77,104497.69,64.75862
2025-06-06 19:00:00,104497.69,104601.87,104409.46,104567.43,129.72648
2025-06-06 19:15:00,104567.42,104593.06,104274.83,104298.26,94.08493
2025-06-06 19:30:00,104298.27,104352.06,104191.68,104268.83,130.72381
2025-06-06 19:45:00,104268.83,104299.95,104013.21,104219.8,215.4467
2025-06-06 20:00:00,104219.8,104386.15,104167.98,104326.07,91.32085
2025-06-06 20:15:00,104326.06,104420.0,104320.84,104357.09,72.65594
2025-06-06 20:30:00,104357.09,104617.56,104305.25,104578.75,91.20591
2025-06-06 20:45:00,104578.76,104595.71,104436.0,104478.07,77.78003
2025-06-06 21:00:00,104478.07,104488.38,104300.67,104300.67,154.99496
2025-06-06 21:15:00,104300.67,104418.61,104300.0,104308.37,84.92827
2025-06-06 21:30:00,104308.38,104471.99,104308.37,104469.53,59.64556
2025-06-06 21:45:00,104469.52,104488.38,104362.21,104386.29,62.69771
2025-06-06 22:00:00,104386.29,104404.88,104266.19,104268.15,62.70058
2025-06-06 22:15:00,104268.16,104362.58,104232.55,104357.27,62.74008
2025-06-06 22:30:00,104357.27,104357.28,104288.2,104320.91,50.38287
2025-06-06 22:45:00,104320.91,104485.91,104299.17,104476.81,64.61919
2025-06-06 23:00:00,104476.82,104487.28,104193.32,104269.19,75.1533
2025-06-06 23:15:00,104269.19,104360.0,104241.86,104360.0,71.32763
2025-06-06 23:30:00,104359.99,104360.0,104272.74,104333.2,39.62302
2025-06-06 23:45:00,104333.2,104375.48,104288.43,104288.44,44.72757
2025-06-07 00:00:00,104288.43,104331.88,104087.39,104087.57,82.92696
2025-06-07 00:15:00,104087.58,104212.31,103871.09,104181.41,205.00098
2025-06-07 00:30:00,104181.41,104371.4,104162.79,104337.29,84.62482
2025-06-07 00:45:00,104337.3,104511.69,104277.28,104511.69,68.12839
2025-06-07 01:00:00,104511.68,104567.89,104381.28,104501.48,70.06146
2025-06-07 01:15:00,104501.49,104549.77,104372.08,104444.61,57.7263
2025-06-07 01:30:00,104444.62,104474.24,104348.83,104423.5,41.29551
2025-06-07 01:45:00,104423.51,104520.0,104423.5,104453.56,42.11843
2025-06-07 02:00:00,104453.55,104453.56,104357.82,104365.22,43.82594
2025-06-07 02:15:00,104365.23,104432.95,104328.18,104387.96,57.73169
2025-06-07 02:30:00,104387.96,104508.04,104369.05,104478.88,81.20328
2025-06-07 02:45:00,104478.88,104611.68,104475.94,104531.57,83.30921
2025-06-07 03:00:00,104531.58,104789.49,104484.52,104746.05,183.20792
2025-06-07 03:15:00,104746.04,104820.97,104648.07,104708.09,115.98078
2025-06-07 03:30:00,104708.09,104869.41,104674.64,104814.64,82.46346
2025-06-07 03:45:00,104814.63,104910.77,104814.63,104871.58,100.55915
2025-06-07 04:00:00,104871.59,104880.32,104705.98,104709.88,79.46928
2025-06-07 04:15:00,104709.87,104775.1,104700.0,104701.01,72.06705
2025-06-07 04:30:00,104701.0,104741.77,104643.62,104741.76,60.4697
2025-06-07 04:45:00,104741.77,104824.59,104741.76,104819.99,51.08839
2025-06-07 05:00:00,104820.0,104843.8,104751.16,104843.79,59.84123
2025-06-07 05:15:00,104843.79,104843.79,104781.34,104815.27,64.64942
2025-06-07 05:30:00,104815.27,104910.77,104804.87,104900.0,80.96818
2025-06-07 05:45:00,104900.0,105000.0,104877.36,104877.36,86.83288
2025-06-07 06:00:00,104877.37,104898.95,104804.87,104846.52,52.70209
2025-06-07 06:15:00,104846.88,104903.59,104788.31,104788.32,57.35224
2025-06-07 06:30:00,104788.31,104896.0,104788.31,104895.99,35.80125
2025-06-07 06:45:00,104895.99,105319.0,104887.37,105316.37,263.87458
2025-06-07 07:00:00,105316.36,105319.13,104878.33,104942.1,118.44618
2025-06-07 07:15:00,104942.11,105097.35,104834.27,104944.39,128.27096
2025-06-07 07:30:00,104944.39,105012.0,104932.54,104939.29,58.33587
2025-06-07 07:45:00,104939.28,104939.29,104863.96,104867.04,38.89531
2025-06-07 08:00:00,104867.03,104921.68,104838.02,104838.02,64.30061
2025-06-07 08:15:00,104838.02,104966.69,104788.31,104922.67,63.88559
2025-06-07 08:30:00,104922.67,104924.5,104822.36,104825.59,39.08564
2025-06-07 08:45:00,104825.58,104830.24,104689.81,104746.44,66.45297
2025-06-07 09:00:00,104746.44,104906.98,104746.43,104884.07,54.34362
2025-06-07 09:15:00,104884.07,104942.02,104843.04,104936.49,60.84074
2025-06-07 09:30:00,104936.5,104936.5,104782.87,104782.87,52.26114
2025-06-07 09:45:00,104782.88,104870.01,104782.87,104848.09,41.01587
2025-06-07 10:00:00,104848.09,104949.0,104840.29,104948.99,55.04549
2025-06-07 10:15:00,104948.99,105178.9,104948.99,105148.4,142.98468
2025-06-07 10:30:00,105148.4,105170.42,105008.16,105056.6,64.26564
2025-06-07 10:45:00,105056.6,105198.58,104937.62,105145.84,92.99373
2025-06-07 11:00:00,105145.83,105244.29,105122.13,105136.73,73.66759
2025-06-07 11:15:00,105136.74,105264.0,105136.73,105216.37,74.89598
2025-06-07 11:30:00,105216.37,105256.21,105162.78,105181.09,77.16153
2025-06-07 11:45:00,105181.1,105181.1,105050.04,105150.01,157.15289
2025-06-07 12:00:00,105150.01,105286.57,105150.0,105278.68,235.97003
2025-06-07 12:15:00,105278.69,105299.0,105209.31,105298.99,108.11287
2025-06-07 12:30:00,105299.0,105702.99,105253.1,105621.12,590.37241
2025-06-07 12:45:00,105621.12,105636.29,105427.72,105465.21,125.472
2025-06-07 13:00:00,105465.22,105483.77,105309.56,105472.21,120.83962
2025-06-07 13:15:00,105472.21,105572.57,105471.21,105510.15,80.28175
2025-06-07 13:30:00,105510.15,105680.0,105510.14,105651.17,123.93962
2025-06-07 13:45:00,105651.17,105800.0,105600.0,105610.52,153.40228
2025-06-07 14:00:00,105610.53,105663.83,105500.0,105553.26,102.12175
2025-06-07 14:15:00,105553.26,105569.58,105418.6,105427.56,135.02201
2025-06-07 14:30:00,105427.56,105688.4,105414.67,105539.99,97.46235
2025-06-07 14:45:00,105540.0,105555.34,105394.48,105431.61,60.38793
2025-06-07 15:00:00,105431.61,105500.0,105367.05,105394.23,77.39663
2025-06-07 15:15:00,105394.22,105521.99,105316.98,105456.53,68.95199
2025-06-07 15:30:00,105456.54,105577.18,105413.21,105458.81,61.10895
2025-06-07 15:45:00,105458.81,105570.14,105458.8,105558.11,56.88739
2025-06-07 16:00:00,105558.11,105666.66,105558.11,105623.98,84.98246
2025-06-07 16:15:00,105623.99,105638.08,105469.34,105469.34,59.66598
2025-06-07 16:30:00,105469.35,105474.48,105395.34,105412.3,61.93509
2025-06-07 16:45:00,105412.3,105412.3,105279.06,105350.68,72.56912
2025-06-07 17:00:00,105350.68,105495.72,105350.0,105495.71,46.79678
2025-06-07 17:15:00,105495.72,105558.62,105447.85,105524.73,36.84668
2025-06-07 17:30:00,105524.74,105528.0,105410.07,105492.34,65.48277
2025-06-07 17:45:00,105492.34,105492.35,105386.25,105393.21,34.5235
2025-06-07 18:00:00,105393.21,105764.79,105393.2,105694.22,126.13164
2025-06-07 18:15:00,105694.23,105787.1,105694.22,105761.3,275.24575
2025-06-07 18:30:00,105761.3,105884.46,105607.58,105622.12,185.85301
2025-06-07 18:45:00,105622.11,105676.15,105542.53,105599.99,125.70106
2025-06-07 19:00:00,105599.99,105792.56,105599.99,105737.13,79.3936
2025-06-07 19:15:00,105737.13,105871.33,105728.68,105856.7,112.64048
2025-06-07 19:30:00,105856.7,105856.7,105711.34,105712.65,82.12471
2025-06-07 19:45:00,105712.65,105726.06,105646.95,105725.91,86.15129
2025-06-07 20:00:00,105725.91,105878.46,105725.9,105870.06,52.02468
2025-06-07 20:15:00,105870.06,105900.0,105845.84,105878.69,60.91176
2025-06-07 20:30:00,105878.68,105878.68,105794.9,105815.6,28.09395
2025-06-07 20:45:00,105815.59,105878.0,105811.72,105846.98,51.19818
2025-06-07 21:00:00,105846.98,105860.0,105795.3,105795.3,35.93741
2025-06-07 21:15:00,105795.3,105823.77,105795.3,105800.81,20.2034
2025-06-07 21:30:00,105800.8,105865.43,105800.8,105851.47,36.57166
2025-06-07 21:45:00,105851.46,105851.47,105707.39,105764.64,47.02038
2025-06-07 22:00:00,105764.63,105779.02,105664.0,105721.26,45.04014
2025-06-07 22:15:00,105721.27,105832.0,105717.75,105799.88,39.16188
2025-06-07 22:30:00,105799.88,105900.0,105799.87,105869.68,59.70521
2025-06-07 22:45:00,105869.67,105895.93,105795.23,105820.51,35.95387
2025-06-07 23:00:00,105820.52,105820.52,105711.8,105711.8,34.18901
2025-06-07 23:15:00,105711.81,105731.55,105604.29,105679.5,62.62099
2025-06-07 23:30:00,105679.49,105715.75,105535.15,105595.99,67.12447
2025-06-07 23:45:00,105596.0,105619.1,105534.88,105552.15,45.81897
2025-06-08 00:00:00,105552.15,105552.16,105446.79,105446.8,79.99617
2025-06-08 00:15:00,105446.8,105544.44,105446.79,105507.87,79.78418
2025-06-08 00:30:00,105507.88,105654.95,105489.83,105494.23,82.97081
2025-06-08 00:45:00,105494.22,105494.23,105441.86,105473.21,35.66612
2025-06-08 01:00:00,105473.22,105600.3,105400.57,105536.65,154.89024
2025-06-08 01:15:00,105536.65,105591.21,105488.76,105535.75,56.65649
2025-06-08 01:30:00,105535.76,105668.86,105535.75,105655.07,43.65819
2025-06-08 01:45:00,105655.08,105786.33,105627.91,105690.33,56.98993
2025-06-08 02:00:00,105690.32,105690.33,105473.58,105508.33,99.09606
2025-06-08 02:15:00,105508.32,105571.55,105477.11,105509.75,79.31546
2025-06-08 02:30:00,105509.75,105567.17,105496.78,105544.82,37.66951
2025-06-08 02:45:00,105544.81,105567.3,105441.86,105441.87,85.10125
2025-06-08 03:00:00,105441.86,105456.73,105394.03,105414.89,75.27957
2025-06-08 03:15:00,105414.9,105415.0,105398.94,105402.09,32.79465
2025-06-08 03:30:00,105402.08,105485.91,105402.08,105479.99,46.8779
2025-06-08 03:45:00,105479.99,105500.0,105467.69,105471.59,37.93623
2025-06-08 04:00:00,105471.59,105471.6,105408.38,105453.1,47.60543
2025-06-08 04:15:00,105453.09,105519.99,105453.09,105492.78,32.09374
2025-06-08 04:30:00,105492.79,105636.53,105492.78,105583.56,49.99557
2025-06-08 04:45:00,105583.57,105622.99,105569.71,105614.38,21.83004
2025-06-08 05:00:00,105614.37,105614.38,105540.55,105540.55,20.39927
2025-06-08 05:15:00,105540.56,105653.13,105534.89,105613.28,39.19317
2025-06-08 05:30:00,105613.27,105613.28,105479.87,105494.58,51.22336
2025-06-08 05:45:00,105494.59,105494.59,105412.76,105438.34,37.71993
